t,X_ref,Y_ref,psi_ref,vx_ref
11.3481344960000001,-3.04774381374126335,1.78751486744728583,-4.81379178933669039,0.303303815441272273
11.3781676160000007,-3.04677537125443365,1.79656689218721399,-4.82413995621864622,0.303614892986486307
11.4082271679999998,-3.04571235367757254,1.8056180319912507,-4.8344498554362838,0.303947885968705256
11.4382346560000006,-3.04455495269606224,1.8146679602410738,-4.84471953380130582,0.304300390586560887
11.4681767360000002,-3.04330337716113641,1.82371628485865211,-4.85494745467000044,0.304669804295206126
11.4981125439999996,-3.04195785308988498,1.83276254269541417,-4.86513252512269023,0.305053329756009073
11.5281497920000007,-3.04051862366525416,1.84180619392141454,-4.87527412165372631,0.305447979006631676
11.5582367040000005,-3.03898594923604248,1.85084661641450321,-4.88537211446837816,0.305850577836303705
11.5881515519999994,-3.0373601073169052,1.85988310014949221,-4.89542689051922153,0.306257770353100589
11.6182021120000005,-3.03564139258835386,1.8689148415873249,-4.90543937545017172,0.306666023732517556
11.6481538879999995,-3.03383011689675053,1.87794093806424178,-4.91541105465105055,0.307071633139616218
11.6782009920000007,-3.03192660925431667,1.88696038218095019,-4.92534399365945497,0.307470726820480211
11.7082000960000006,-3.02993121583912606,1.89597205619179032,-4.93524085817963254,0.307859271362655618
11.7381816319999999,-3.02784429999510873,1.90497472639390564,-4.94510493402034257,0.30823307712867154
11.7682211839999997,-3.02566624223204883,1.91396703751640751,-4.9549401472854413,0.308587803871634869
11.7982797119999994,-3.02339744022558587,1.92294750710954565,-4.96475108518259667,0.308918966547297558
11.8282533759999993,-3.02103830881721525,1.93191451993387475,-4.97454301784750541,0.309221941342927131
11.8582691839999992,-3.01858928001428506,1.94086632234942202,-4.98432192161392607,0.309491971949811873
11.8881866560000002,-3.01605080298999972,1.94980101670485606,-4.99409450419434542,0.309724176113367611
11.9181360959999996,-3.01342334408341861,1.95871655572665415,-5.00386823227293842,0.309913552502655454
11.9482074560000004,-3.01070738679945693,1.9676107369082696,-5.01365136205261752,0.310054987949775596
11.9782123519999999,-3.00790343180888176,1.97648119689929969,-5.02345297334232388,0.310143265119200207
12.0082135040000004,-3.00501199694831911,1.98532540589465478,-5.03328300782035587,0.310173070677810414
12.0381319040000001,-3.00203361722024686,1.99414066202372453,-5.04315231216577864,0.31013900404840139
12.0681184320000003,-3,2,-5.04975945149646677,0.310078105935821136
12.0981335679999997,-2.99687658773268284,2.00876163919531558,-5.06000676688428008,0.31007703361152833
12.1281281280000002,-2.99365982866192226,2.01749293006812858,-5.07083393479561018,0.310294297387418427
12.1581621440000003,-2.99034307734781946,2.0261970029596803,-5.08215908886568091,0.310714792347357216
12.18815296,-2.98692041433328326,2.03487660782039281,-5.09390311471287482,0.311323376125310691
12.2181313599999992,-2.98338662286589429,2.04353412699000758,-5.10599030913142116,0.312104813322980013
12.2481992959999992,-2.97973716561975843,2.05217158797771893,-5.11834892463599544,0.313043744905159127
12.2781470079999995,-2.97596816141737719,2.06079067624231582,-5.13091159938825037,0.314124679873026003
12.3081394559999993,-2.97207636195150693,2.06939274797232109,-5.14361567538432851,0.315332006251453023
12.3381763200000005,-2.96805912850701681,2.07797884286612167,-5.15640341038728423,0.316650018307715608
12.3681051199999992,-2.96391440868275202,2.08654969691211534,-5.16922209132015631,0.318062956928582885
12.3981058239999999,-2.95964071311339438,2.0951057551688419,-5.18202405860196169,0.31955506019977753
12.4281231680000008,-2.95523709219132691,2.103647184545125,-5.19476665215990518,0.321110621433198795
12.4581445120000005,-2.95070311278848552,2.11217388658020244,-5.20741209057798216,0.322714052149761232
12.4881719039999997,-2.94603883497823738,2.12068551022387819,-5.21992729507290409,0.324349947826932994
12.5181738879999997,-2.94124478875722195,2.12918146461664204,-5.23228366977904535,0.326003154540030815
12.5482217600000006,-2.93632195076723068,2.13766093186982475,-5.24445684925027944,0.327658834948067301
12.5781087679999999,-2.93127172101705424,2.1461228798457217,-5.25642642323275577,0.329302532384831481
12.6081771200000006,-2.92609589960435157,2.15456607493773911,-5.26817564771484292,0.330920232103882495
12.63817184,-2.92079666343751132,2.16298909485052748,-5.27969115009917545,0.332498418985425537
12.6681323520000007,-2.91537654295750448,2.17139034138012166,-5.29096263513769838,0.334024131239796018
12.6981739200000003,-2.90983839885976181,2.17976805319407951,-5.30198259708194986,0.335485009835076897
12.7282031040000003,-2.90418539881601534,2.18812031861161227,-5.31274604237234627,0.336869343535698251
12.7581915200000005,-2.8984209941961776,2.19644508838373476,-5.32325022615346111,0.338166109566659323
12.7881598400000005,-2.89254889679019156,2.2047401884733917,-5.33349440497713712,0.339365010017039337
12.8181893759999994,-2.88657305552989563,2.21300333283560002,-5.34347960725143878,0.340456504170164209
12.8481059200000001,-2.8804976332108847,2.22123213619758753,-5.353208422312556,0.341431836999705363
12.8781203840000007,-2.87432698321437252,2.22942412683892899,-5.36268480843458573,0.34228306410470527
12.9081203840000001,-2.86806562622905359,2.23757675937168576,-5.37191391963982845,0.343003073375417578
12.9382089279999999,-2.86171822697295575,2.24568742752053607,-5.3809019508187248,0.343585603688996988
12.9681472000000007,-2.85528957091531854,2.25375347690292793,-5.38965600040091886,0.34402526093219854
12.9981420799999992,-2.84878454099843692,2.26177221780919968,-5.39818394962418768,0.344317531639665941
13.0282223039999998,-2.84220809435953381,2.26974093798272847,-5.40649435731307726,0.344458794523091638
13.0581688000000007,-2.83556523905261626,2.27765691540006543,-5.41459636899205599,0.344446330150073921
13.0881703680000001,-2.82886101077033958,2.28551743105107086,-5.42249963910758925,0.344278329013197548
13.118127264,-2.82210044956586481,2.29331978171905781,-5.43021426510998939,0.343953898210681674
13.1482677760000009,-2.81528857657472553,2.30106129276092064,-5.43775073214033355,0.343473066940638616
13.1781510080000004,-2.80843037073668489,2.30873933088728212,-5.44511986707281626,0.342836790992095686
13.2082216639999999,-2.80153074551759618,2.31635131694262597,-5.45233280067202308,0.342046956397820123
13.238215168,-2.79459452563127009,2.32389473868543517,-5.45940093663251691,0.341106382396883068
13.2681597440000001,-2.78762642376132819,2.33136716356833018,-5.46633592627016629,0.340018823838903528
13.2982175680000001,-2.78063101728306883,2.33876625151820638,-5.47314964762729694,0.338788973147050865
13.3281356160000009,-2.77361272498532996,2.34608976771637234,-5.47985418773397459,0.337422461943103824
13.3581435519999996,-2.76657578379234526,2.3533355953786872,-5.48646182673353433,0.335925862425024535
13.3882064639999996,-2.75952422548561005,2.36050174853569672,-5.49298502253047971,0.334306688575470301
13.4182103040000005,-2.75246185342573924,2.36758638481277517,-5.49943639455271072,0.332573397268189408
13.4482661120000007,-2.74539221927433097,2.37458781821025822,-5.50582870513831146,0.330735389328111362
13.4781634239999999,-2.73831859971582725,2.38150453188358391,-5.51217483696189436,0.328803010589848288
13.5081950400000004,-2.73124397317937539,2.38833519092342872,-5.51848776481021197,0.326787552987990726
13.5382086400000006,-2.72417099656068817,2.39507865513584495,-5.52478051990700081,0.324701255700676705
13.5681693760000002,-2.71710198194390617,2.40173399182240122,-5.53106614488086556,0.322557306355131468
13.5981730560000003,-2.71003887332345839,2.40830048856031675,-5.53735763737824627,0.320369842289897788
13.6281421760000008,-2.70298322332592544,2.41477766598260057,-5.54366788026062451,0.318153951853029804
13.6581824639999994,-2.69593616993189755,2.42116529055818841,-5.55000955630928772,0.315925675698395247
13.6881664319999992,-2.68889841319783951,2.42746338737208411,-5.55639504541469265,0.313702008023295509
13.7181596159999994,-2.68187019197794818,2.43367225290549039,-5.56283630237742521,0.31150089766992084
13.7482022080000004,-2.67485126064601753,2.43979246781595283,-5.56934471372463058,0.309341248990937956
13.7781731839999999,-2.66784086581729696,2.44582490971749422,-5.57593093238290205,0.3072429223562953
13.8082009919999997,-2.6608377230703546,2.45177076596075416,-5.58260468968056145,0.30522673415499274
13.8382942080000007,-2.65383999366893697,2.45763154641312509,-5.58937458501144047,0.30331445612340463
13.8683707839999997,-2.64684526128383224,2.46340909623889104,-5.59624785460478069,0.301528813812539875
13.8981973120000006,-2.63985050871472904,2.46910560867936368,-5.60323012222613048,0.299893483992663412
13.9281731840000003,-2.63285209461207881,2.47472363783302374,-5.61032513627717044,0.298433090787754263
13.9581422400000008,-2.62584573019895995,2.48026611143565479,-5.61753449963672491,0.297173200337496446
13.9882106559999997,-2.61882645599293395,2.48573634364048157,-5.62485740062410944,0.296140313804219291
14.0181947519999994,-2.61178861852791,2.49113804779831138,-5.63229035556055546,0.295361858579630432
14.0482068479999995,-2.60472584707600507,2.49647534923766568,-5.63982697539991662,0.29486617760393119
14.0782635840000001,-2.60000000000000009,2.5,-5.64490442633773259,0.294707226114184151
14.1081718400000007,-2.5928822167443295,2.50523942834498747,-5.65228390658807811,0.294476950120656444
14.1382049920000004,-2.58573519808901287,2.51042222424710193,-5.6591743267146466,0.294055924083367226
14.1681729599999997,-2.57856621091277871,2.51554832012096474,-5.6656378207894349,0.293458908639518345
14.1981185920000001,-2.57138184190749275,2.52061759627556015,-5.67173231497021035,0.292700709319069496
14.2281862720000003,-2.56418801951251263,2.52562988271893607,-5.67751206172752454,0.291796084887994467
14.2581844479999997,-2.55699003584902185,2.53058496096291297,-5.68302809344707871,0.290759671059669045
14.2881733440000005,-2.54979256865438719,2.53548256582778508,-5.68832860449227606,0.289605917226610887
14.3181835839999998,-2.54259970321649886,2.54032238724703507,-5.69345926950772174,0.288349034260641568
14.3481827519999996,-2.53541495430811814,2.54510407207202682,-5.69846350462308315,0.287002951746314627
14.3781281920000001,-2.52824128812121796,2.54982722587672228,-5.70338267727150061,0.285581283265087249
