t,x,y,theta,v,phi,phi_dot
9.859999999999999432e+00,-1.541913491495601418e+00,-2.026075263930543269e+00,-2.694219923292297536e-01,1.735292283270841174e-01,9.303562788474278866e-02,5.507960850101645961e-02
9.879999999999999005e+00,-1.538572382752593892e+00,-2.026995595655046500e+00,-2.681575218999568411e-01,1.730255834149474203e-01,9.414368381040685851e-02,5.572722856764982663e-02
9.900000000000000355e+00,-1.535239818925726141e+00,-2.027909021095245290e+00,-2.668816208863030726e-01,1.725222922463527653e-01,9.526476703058887885e-02,5.638234909317654114e-02
9.919999999999999929e+00,-1.531915794842022116e+00,-2.028815527177878941e+00,-2.655941943488012158e-01,1.720193631992123773e-01,9.639902822162667306e-02,5.704503672878800252e-02
9.939999999999999503e+00,-1.528600305265549242e+00,-2.029715100845261855e+00,-2.642951465750017492e-01,1.715168047112538008e-01,9.754661938882132344e-02,5.771535771095110540e-02
9.959999999999999076e+00,-1.525293344897591163e+00,-2.030607729055351474e+00,-2.629843810755801425e-01,1.710146252808056599e-01,9.870769385761481163e-02,5.839337780819945506e-02
9.980000000000000426e+00,-1.521994908376813171e+00,-2.031493398781823334e+00,-2.616618005805336211e-01,1.705128334675912183e-01,9.988240626368004305e-02,5.907916226569104312e-02
1.000000000000000000e+01,-1.518704990279434064e+00,-2.032372097014143897e+00,-2.603273070354695240e-01,1.700114378935300707e-01,1.010709125418800675e-01,5.977277574746570760e-02
1.001999999999999957e+01,-1.515423585119389571e+00,-2.033243810757637604e+00,-2.589808015979918054e-01,1.695104472435475240e-01,1.022733699140489227e-01,6.047428227633447340e-02
1.003999999999999915e+01,-1.512150687348505107e+00,-2.034108527033566372e+00,-2.576221846341914534e-01,1.690098702663921926e-01,1.034899368755450855e-01,6.118374517133055857e-02
1.006000000000000050e+01,-1.508886291356662079e+00,-2.034966232879194870e+00,-2.562513557152451549e-01,1.685097157754613661e-01,1.047207731805302050e-01,6.190122698265253243e-02
1.008000000000000007e+01,-1.505630391471967311e+00,-2.035816915347866907e+00,-2.548682136141275922e-01,1.680099926496348151e-01,1.059660398259197472e-01,6.262678942402781501e-02
1.009999999999999964e+01,-1.502382981960919128e+00,-2.036660561509074707e+00,-2.534726563024438106e-01,1.675107098341156731e-01,1.072258990339557128e-01,6.336049330242536637e-02
1.011999999999999922e+01,-1.499144057028578336e+00,-2.037497158448533519e+00,-2.520645809473862631e-01,1.670118763412802299e-01,1.085005142333459877e-01,6.410239844504345141e-02
1.014000000000000057e+01,-1.495913610818735640e+00,-2.038326693268249556e+00,-2.506438839088244719e-01,1.665135012515350232e-01,1.097900500389150658e-01,6.485256362349937909e-02
1.016000000000000014e+01,-1.492691637414080397e+00,-2.039149153086598165e+00,-2.492104607365314139e-01,1.660155937141825355e-01,1.110946722297106726e-01,6.561104647514633126e-02
1.017999999999999972e+01,-1.489478130836367820e+00,-2.039964525038390430e+00,-2.477642061675543739e-01,1.655181629482938566e-01,1.124145477255074910e-01,6.637790342144379852e-02
1.019999999999999929e+01,-1.486273085046587061e+00,-2.040772796274946010e+00,-2.463050141237358437e-01,1.650212182435903951e-01,1.137498445616473008e-01,6.715318958330386556e-02
1.022000000000000064e+01,-1.483076493945132412e+00,-2.041573953964169075e+00,-2.448327777093931845e-01,1.645247689613323627e-01,1.151007318621561359e-01,6.793695869333994664e-02
1.024000000000000021e+01,-1.479888351371969168e+00,-2.042367985290616694e+00,-2.433473892091612967e-01,1.640288245352160279e-01,1.164673798110742037e-01,6.872926300493982510e-02
1.025999999999999979e+01,-1.476708651106801717e+00,-2.043154877455568563e+00,-2.418487400860075964e-01,1.635333944722780486e-01,1.178499596219352991e-01,6.953015319808882044e-02
1.027999999999999936e+01,-1.473537386869244958e+00,-2.043934617677106935e+00,-2.403367209794259052e-01,1.630384883538082419e-01,1.192486435053288357e-01,7.033967828186493687e-02
1.029999999999999893e+01,-1.470374552318987504e+00,-2.044707193190181016e+00,-2.388112217038168561e-01,1.625441158362693483e-01,1.206636046344792268e-01,7.115788549353210812e-02
1.032000000000000028e+01,-1.467220141055965543e+00,-2.045472591246682903e+00,-2.372721312470637001e-01,1.620502866522249286e-01,1.220950171087707425e-01,7.198482019415405886e-02
1.033999999999999986e+01,-1.464074146620526928e+00,-2.046230799115518639e+00,-2.357193377693101166e-01,1.615570106112748372e-01,1.235430559151503016e-01,7.282052576065467520e-02
1.035999999999999943e+01,-1.460936562493603708e+00,-2.046981804082678824e+00,-2.341527286019480236e-01,1.610642976009980798e-01,1.250078968873352958e-01,7.366504347425044397e-02
1.037999999999999901e+01,-1.457807382096875548e+00,-2.047725593451313664e+00,-2.325721902468273206e-01,1.605721575879028029e-01,1.264897166627535208e-01,7.451841240518156106e-02
1.040000000000000036e+01,-1.454686598792941377e+00,-2.048462154541803137e+00,-2.309776083756918119e-01,1.600806006183844443e-01,1.279886926371381906e-01,7.538066929366783742e-02
1.041999999999999993e+01,-1.451574205885487912e+00,-2.049191474691828052e+00,-2.293688678298541617e-01,1.595896368196907111e-01,1.295050029167058026e-01,7.625184842702047161e-02
1.043999999999999950e+01,-1.448470196619456196e+00,-2.049913541256443761e+00,-2.277458526201166233e-01,1.590992764008929972e-01,1.310388262678375548e-01,7.713198151283959247e-02
1.045999999999999908e+01,-1.445374564181211685e+00,-2.050628341608152994e+00,-2.261084459269481206e-01,1.586095296538665156e-01,1.325903420641819652e-01,7.802109754822818266e-02
1.048000000000000043e+01,-1.442287301698710333e+00,-2.051335863136974691e+00,-2.244565301009289471e-01,1.581204069542756496e-01,1.341597302311054452e-01,7.891922268496018300e-02
1.050000000000000000e+01,-1.439208402241670903e+00,-2.052036093250518167e+00,-2.227899866634702464e-01,1.576319187625675466e-01,1.357471711874010112e-01,7.982638009053573402e-02
1.051999999999999957e+01,-1.436137858821737945e+00,-2.052729019374057273e+00,-2.211086963078204848e-01,1.571440756249714021e-01,1.373528457841806660e-01,8.074258980506740513e-02
1.053999999999999915e+01,-1.433075664392654991e+00,-2.053414628950595677e+00,-2.194125389003702131e-01,1.566568881745046271e-01,1.389769352408605219e-01,8.166786859393730669e-02
1.056000000000000050e+01,-1.430021811850430424e+00,-2.054092909440947690e+00,-2.177013934822645269e-01,1.561703671319858155e-01,1.406196210781567035e-01,8.260222979617157235e-02
1.058000000000000007e+01,-1.426976294033506676e+00,-2.054763848323803099e+00,-2.159751382713358814e-01,1.556845233070532630e-01,1.422810850480062395e-01,8.354568316848358378e-02
1.059999999999999964e+01,-1.423939103722928090e+00,-2.055427433095802225e+00,-2.142336506643664762e-01,1.551993675991900357e-01,1.439615090603251213e-01,8.449823472493903087e-02
1.061999999999999922e+01,-1.420910233642509235e+00,-2.056083651271608748e+00,-2.124768072396961693e-01,1.547149109987547011e-01,1.456610751065148535e-01,8.545988657220170148e-02
1.064000000000000057e+01,-1.417889676459003434e+00,-2.056732490383979872e+00,-2.107044837601834697e-01,1.542311645880176385e-01,1.473799651796300902e-01,8.643063674032393229e-02
1.066000000000000014e+01,-1.414877424782272186e+00,-2.057373937983838719e+00,-2.089165551765355400e-01,1.537481395422036767e-01,1.491183611911158780e-01,8.741047900905035695e-02
1.067999999999999972e+01,-1.411873471165452365e+00,-2.058007981640348483e+00,-2.071128956310181457e-01,1.532658471305382852e-01,1.508764448840287931e-01,8.839940272961248346e-02
1.069999999999999929e+01,-1.408877808105123419e+00,-2.058634608940979938e+00,-2.052933784615592894e-01,1.527842987173007039e-01,1.526543977426453869e-01,8.939739264199195179e-02
1.072000000000000064e+01,-1.405890428041478568e+00,-2.059253807491589150e+00,-2.034578762062596025e-01,1.523035057628805422e-01,1.544524008983726160e-01,9.040442868764442252e-02
1.074000000000000021e+01,-1.402911323358491114e+00,-2.059865564916484981e+00,-2.016062606083252606e-01,1.518234798248396522e-01,1.562706350318661397e-01,9.142048581767872606e-02
1.075999999999999979e+01,-1.399940486384084082e+00,-2.060469868858502807e+00,-1.997384026214326092e-01,1.513442325589774984e-01,1.581092802712686929e-01,9.244553379649655955e-02
1.077999999999999936e+01,-1.396977909390297201e+00,-2.061066706979076901e+00,-1.978541724155450376e-01,1.508657757204016070e-01,1.599685160864726396e-01,9.347953700090305684e-02
1.079999999999999893e+01,-1.394023584593454990e+00,-2.061656066958312383e+00,-1.959534393831929289e-01,1.503881211646004301e-01,1.618485211793234679e-01,9.452245421471465459e-02
1.082000000000000028e+01,-1.391077504154337730e+00,-2.062237936495055379e+00,-1.940360721462318361e-01,1.499112808485207893e-01,1.637494733696674420e-01,9.557423841889174654e-02
1.083999999999999986e+01,-1.388139660178348223e+00,-2.062812303306968964e+00,-1.921019385630982346e-01,1.494352668316472899e-01,1.656715494771594521e-01,9.663483657724250553e-02
1.085999999999999943e+01,-1.385210044715678546e+00,-2.063379155130601106e+00,-1.901509057365716737e-01,1.489600912770853436e-01,1.676149251987401056e-01,9.770418941774902666e-02
1.087999999999999901e+01,-1.382288649761482358e+00,-2.063938479721458386e+00,-1.881828400220672270e-01,1.484857664526456900e-01,1.695797749816971289e-01,9.878223120958352921e-02
1.090000000000000036e+01,-1.379375467256037213e+00,-2.064490264854078383e+00,-1.861976070364695646e-01,1.480123047319313878e-01,1.715662718922236207e-01,9.986888953589193041e-02
1.091999999999999993e+01,-1.376470489084920201e+00,-2.065034498322102063e+00,-1.841950716675274657e-01,1.475397185954263612e-01,1.735745874793905019e-01,1.009640850624363845e-01
1.093999999999999950e+01,-1.373573707079171147e+00,-2.065571167938343500e+00,-1.821750980838250100e-01,1.470680206315847782e-01,1.756048916344518096e-01,1.020677313022037430e-01
1.095999999999999908e+01,-1.370685113015462475e+00,-2.066100261534865368e+00,-1.801375497453489016e-01,1.465972235379213451e-01,1.776573524454027331e-01,1.031797343761004931e-01
1.098000000000000043e+01,-1.367804698616267300e+00,-2.066621766963047779e+00,-1.780822894146684432e-01,1.461273401221016288e-01,1.797321360467133422e-01,1.042999927698702173e-01
1.100000000000000000e+01,-1.364932455550030177e+00,-2.067135672093661114e+00,-1.760091791687462548e-01,1.456583833030327402e-01,1.818294064641629570e-01,1.054283970873854809e-01
1.101999999999999957e+01,-1.362068375431329859e+00,-2.067641964816940625e+00,-1.739180804113993617e-01,1.451903661119521571e-01,1.839493254547092116e-01,1.065648298004892719e-01
1.103999999999999915e+01,-1.359212449821054269e+00,-2.068140633042654830e+00,-1.718088538864295245e-01,1.447233016935166594e-01,1.860920523413158723e-01,1.077091649955669028e-01
1.106000000000000050e+01,-1.356364670226563929e+00,-2.068631664700179229e+00,-1.696813596914419631e-01,1.442572033068882098e-01,1.882577438426860372e-01,1.088612681170633006e-01
1.108000000000000007e+01,-1.353525028101863148e+00,-2.069115047738568247e+00,-1.675354572923727081e-01,1.437920843268188364e-01,1.904465538978322159e-01,1.100209957081667023e-01
1.109999999999999964e+01,-1.350693514847767895e+00,-2.069590770126628509e+00,-1.653710055387439259e-01,1.433279582447312128e-01,1.926586334854384353e-01,1.111881951489113868e-01
1.111999999999999922e+01,-1.347870121812071664e+00,-2.070058819852987675e+00,-1.631878626796688936e-01,1.428648386697965456e-01,1.948941304379578632e-01,1.123627043919658980e-01
1.114000000000000057e+01,-1.345054840289717335e+00,-2.070519184926169043e+00,-1.609858863806261364e-01,1.424027393300081601e-01,1.971531892504065908e-01,1.135443516963988014e-01
1.116000000000000014e+01,-1.342247661522963931e+00,-2.070971853374663496e+00,-1.587649337410262929e-01,1.419416740732503679e-01,1.994359508838136896e-01,1.147329553597365853e-01
1.117999999999999972e+01,-1.339448576701555149e+00,-2.071416813246999666e+00,-1.565248613125897470e-01,1.414816568683614773e-01,2.017425525633001759e-01,1.159283234486534614e-01
1.119999999999999929e+01,-1.336657576962887450e+00,-2.071854052611819430e+00,-1.542655251185601484e-01,1.410227018061906978e-01,2.040731275707606540e-01,1.171302535286553176e-01
1.122000000000000064e+01,-1.333874653392178145e+00,-2.072283559557945853e+00,-1.519867806737751348e-01,1.405648231006484949e-01,2.064278050321305402e-01,1.183385323931454014e-01
1.124000000000000021e+01,-1.331099797022635034e+00,-2.072705322194456468e+00,-1.496884830056164906e-01,1.401080350897489224e-01,2.088067096992319849e-01,1.195529357922891917e-01
1.125999999999999979e+01,-1.328332998835623391e+00,-2.073119328650759208e+00,-1.473704866758613063e-01,1.396523522366434067e-01,2.112099617262009066e-01,1.207732281621180376e-01
1.127999999999999936e+01,-1.325574249760835599e+00,-2.073525567076656806e+00,-1.450326458034615629e-01,1.391977891306453163e-01,2.136376764404999407e-01,1.219991623543427023e-01
1.129999999999999893e+01,-1.322823540676458354e+00,-2.073924025642426727e+00,-1.426748140882713733e-01,1.387443604882444004e-01,2.160899641085399780e-01,1.232304793673725807e-01
1.132000000000000028e+01,-1.320080862409341194e+00,-2.074314692538888227e+00,-1.402968448357470310e-01,1.382920811541102080e-01,2.185669296959384944e-01,1.244669080790681420e-01
1.133999999999999986e+01,-1.317346205735165254e+00,-2.074697555977476071e+00,-1.378985909826467293e-01,1.378409661020837673e-01,2.210686726224536380e-01,1.257081649817811120e-01
1.135999999999999943e+01,-1.314619561378612467e+00,-2.075072604190311143e+00,-1.354799051237486063e-01,1.373910304361555812e-01,2.235952865116496990e-01,1.269539539202694245e-01
1.137999999999999901e+01,-1.311900920013532534e+00,-2.075439825430275942e+00,-1.330406395396181718e-01,1.369422893914310491e-01,2.261468589353511638e-01,1.282039658330987875e-01
1.140000000000000036e+01,-1.309190272263110133e+00,-2.075799207971081639e+00,-1.305806462254451294e-01,1.364947583350795135e-01,2.287234711529688158e-01,1.294578784981809116e-01
1.141999999999999993e+01,-1.306487608700037439e+00,-2.076150740107344461e+00,-1.280997769209784587e-01,1.360484527672689847e-01,2.313251978457789848e-01,1.307153562831178673e-01
1.143999999999999950e+01,-1.303792919846678888e+00,-2.076494410154655412e+00,-1.255978831415814623e-01,1.356033883220828240e-01,2.339521068462673548e-01,1.319760499010666221e-01
1.145999999999999908e+01,-1.301106196175239482e+00,-2.076830206449653993e+00,-1.230748162104345622e-01,1.351595807684181638e-01,2.366042588626524057e-01,1.332395961728551903e-01
1.148000000000000043e+01,-1.298427428107936210e+00,-2.077158117350097033e+00,-1.205304272919120873e-01,1.347170460108666756e-01,2.392817071987130284e-01,1.345056177961174437e-01
1.150000000000000000e+01,-1.295756606017163026e+00,-2.077478131234935077e+00,-1.179645674261584343e-01,1.342758000905725779e-01,2.419844974690854578e-01,1.357737231222497509e-01
1.151999999999999957e+01,-1.293093720225661380e+00,-2.077790236504378996e+00,-1.153770875648854610e-01,1.338358591860715208e-01,2.447126673101755467e-01,1.370435059420075652e-01
1.153999999999999915e+01,-1.290438761006686974e+00,-2.078094421579980366e+00,-1.127678386084253054e-01,1.333972396141044903e-01,2.474662460868828073e-01,1.383145452806062436e-01
1.156000000000000050e+01,-1.287791718584180067e+00,-2.078390674904692315e+00,-1.101366714440578792e-01,1.329599578304089258e-01,2.502452545953252061e-01,1.395864052032042280e-01
1.158000000000000007e+01,-1.285152583132932014e+00,-2.078678984942950780e+00,-1.074834369856417782e-01,1.325240304304837469e-01,2.530497047617868422e-01,1.408586346316831883e-01
1.159999999999999964e+01,-1.282521344778755346e+00,-2.078959340180744686e+00,-1.048079862145750718e-01,1.320894741503275960e-01,2.558795993381214329e-01,1.421307671736626310e-01
1.161999999999999922e+01,-1.279897993598649864e+00,-2.079231729125682548e+00,-1.021101702221112323e-01,1.316563058671494091e-01,2.587349315938645700e-01,1.434023209647090902e-01
1.164000000000000057e+01,-1.277282519620972057e+00,-2.079496140307071972e+00,-9.938984025305667991e-02,1.312245426000479276e-01,2.616156850053355520e-01,1.446727985247316106e-01
1.166000000000000014e+01,-1.274674912825605411e+00,-2.079752562275987149e+00,-9.664684775087797886e-02,1.307942015106617895e-01,2.645218329420101488e-01,1.459416866295654980e-01
1.167999999999999972e+01,-1.272075163144126053e+00,-2.080000983605339915e+00,-9.388104440423793162e-02,1.303652999037854254e-01,2.674533383504920092e-01,1.472084561987768159e-01
1.169999999999999929e+01,-1.269483260459972396e+00,-2.080241392889957908e+00,-9.109228219499651558e-02,1.299378552279512600e-01,2.704101534364081738e-01,1.484725622007320445e-01
